number,category,name,lon,lat,open,close
893,restaurants,Leon,-0.13939,51.51417,420,1320
894,restaurants,Gymkhana,-0.14166,51.50842,1050,1350
895,restaurants,The Narrow,-0.03788,51.50967,720,1380
896,restaurants,Pizarro,-0.08133,51.49843,720,1350
897,restaurants,The Gate,-0.1054,51.53043,720,1320
898,restaurants,Baozi Inn,-0.12924,51.51182,720,1350
899,restaurants,Byward Kitchen And Bar,-0.07896,51.50929,480,960
900,restaurants,Seven at Brixton,-0.11316,51.46201,540,1080
901,restaurants,Sagar,-0.13277,51.5185,720,1350
902,restaurants,BAO - Soho,-0.13653,51.51322,1050,1320
903,restaurants,Yorica!,-0.13451,51.51435,780,1320
904,restaurants,Kerbisher & Malt,-0.22268,51.49746,780,1320
905,restaurants,Lantana Cafe,-0.13596,51.51897,480,1080
906,restaurants,Burger & Lobster,-0.14099,51.51738,720,1350
907,restaurants,Kipferl,-0.10339,51.53525,720,1350
908,restaurants,Sichuan Folk,-0.07243,51.52018,720,1380
909,restaurants,Kitchen W8,-0.19694,51.49923,1080,1350
910,restaurants,Barrafina,-0.12582,51.50938,1020,1380
911,restaurants,Candid Café,-0.10509,51.53223,720,1320
912,restaurants,The Monocle Cafe,-0.15467,51.51881,420,1140
913,restaurants,OXO Tower Restaurant,-0.10813,51.50806,1080,1380
914,restaurants,The White Hart,-0.11069,51.50479,720,1380
915,restaurants,Bumpkin South Kensington,-0.17903,51.49189,660,1380
916,restaurants,Chutneys,-0.13759,51.52689,720,1380
917,restaurants,The Marquis of Westminster,-0.14052,51.4919,660,1410
918,restaurants,Tommi's Burger Joint,-0.15129,51.51767,690,1350
919,restaurants,Holly Bush,-0.17933,51.55791,720,1380
920,restaurants,Bill's,-0.12621,51.51286,480,1380
921,restaurants,Bea's of Bloomsbury,-0.11604,51.52102,450,1080
922,restaurants,About Thyme,-0.13998,51.4925,1050,1320
923,restaurants,My Village Café,-0.14829,51.54293,540,1230
924,restaurants,Thai Taste,-0.18679,51.49484,1080,1380
925,restaurants,Phat Phuc Noodle Bar,-0.1691,51.48762,660,1080
926,restaurants,The Pavilion Cafe,-0.04277,51.53275,480,990
927,restaurants,Sketch,-0.14159,51.51276,480,120
928,restaurants,Cây Tre,-0.08164,51.52689,660,1380
929,restaurants,The Modern Pantry,-0.10358,51.52303,480,1380
930,restaurants,Beany Green,-0.18005,51.51987,420,1080
931,restaurants,Honest Burgers,-0.13294,51.51339,690,1380
932,restaurants,Hereford Road,-0.19369,51.51385,1080,1350
933,restaurants,Mangal Ocakbasi,-0.07422,51.55198,720,0
934,restaurants,Beigel Shop,-0.07181,51.5244,0,0
935,restaurants,Bar Boulud,-0.16025,51.50203,720,60
936,pubs,The Enterprise,-0.15296,51.54411,720,1380
937,pubs,Red Lion & Sun,-0.15014,51.57306,720,0
938,pubs,The Marquis,-0.12581,51.50975,720,1410
939,pubs,The Scarsdale Tavern,-0.19898,51.49697,720,1380
940,pubs,The Hansom Cab,-0.19717,51.4964,690,1380
941,pubs,Prince William Henry,-0.10414,51.50534,660,1380
942,pubs,The Coal Hole,-0.12124,51.51036,600,1380
943,pubs,The Landor,-0.12557,51.46576,720,1380
944,pubs,Red Lion,-0.13649,51.50824,690,1380
945,pubs,Lamb & Flag,-0.12573,51.5117,660,1380
946,pubs,Queen's Head,-0.03878,51.51385,720,1380
947,pubs,The Pommelers Rest,-0.07725,51.50239,480,0
948,pubs,The Grafton Kentish Town,-0.14443,51.54677,720,1380
949,pubs,The Beer Shop,-0.0578,51.46566,720,1380
950,pubs,The Old Dairy,-0.11537,51.57059,720,1380
951,pubs,Sun Inn,-0.24739,51.47357,660,1380
952,pubs,Bar Polski,-0.11904,51.51741,960,1380
953,pubs,The Big Chill Bar,-0.07268,51.5211,720,0
954,pubs,The Gladstone Arms,-0.09512,51.50096,720,1380
955,pubs,The Three Greyhounds,-0.13031,51.51346,660,1410
956,pubs,The Angel Inn,-0.1477,51.57064,720,1380
957,pubs,The Albion,-0.06473,51.53342,720,1380
958,pubs,The Old Ivy House,-0.09964,51.52585,600,60
959,pubs,The Coach & Horses,-0.13732,51.51492,660,1380
960,pubs,Shakespeares Head,-0.11962,51.51673,420,0
961,pubs,Carpenters Arms,-0.13643,51.52179,720,1380
962,pubs,The Telegraph,-0.2268,51.44883,720,1410
963,pubs,Stags Head,-0.08022,51.53626,720,1380
964,pubs,The Camel,-0.05184,51.52872,720,1380
965,pubs,Pillars Of Hercules,-0.1311,51.5146,660,1380
966,pubs,Cittie of Yorke,-0.11285,51.51857,690,1380
967,pubs,The Red Lion,-0.13763,51.50542,660,1380
968,pubs,The Snooty Fox,-0.09132,51.54917,960,1380
969,pubs,The Harp,-0.12593,51.50966,630,1410
970,pubs,The Phoenix,-0.14357,51.51615,720,0
971,pubs,Well and Bucket,-0.07102,51.52533,720,0
972,pubs,The Alwyne Castle,-0.09794,51.5469,720,0
973,pubs,The Calf,-0.14105,51.46558,720,0
974,pubs,The Pig's Ear,-0.17235,51.48425,720,1380
975,pubs,The Alexandra,-0.208,51.42195,600,1380
976,pubs,The Coach and Horses,-0.1314,51.45974,720,30
977,pubs,The Globe,-0.15704,51.52193,600,1380
978,pubs,King Edward VII,0.00256,51.54097,720,1380
979,pubs,White Hart,-0.12421,51.51626,660,0
980,pubs,Walkers Of Whitehall,-0.12716,51.50703,720,1410
981,pubs,Bollo House,-0.27006,51.49562,720,1410
982,pubs,The Swan,-0.26524,51.49805,1020,1380
983,pubs,The Bell Pub,-0.01714,51.5902,720,1380
984,pubs,The Minories,-0.07468,51.51096,480,1380
985,pubs,Ship Tavern,-0.11907,51.51725,660,1380
986,pubs,Bunch Of Grapes,-0.08916,51.50502,540,1380
987,pubs,The Spurstowe Arms,-0.06324,51.54534,1020,0
988,pubs,The Bricklayer's Arms,-0.21681,51.46609,720,1380
989,pubs,The Wenlock Arms,-0.09413,51.53146,900,1380
990,pubs,Princess of Wales,-0.15376,51.54028,540,0
991,pubs,The Speaker,-0.13323,51.49676,720,1380
992,pubs,Hand & Flower,-0.20813,51.49584,420,1380
993,pubs,The Duke's Head,-0.14619,51.57053,720,0
994,pubs,The Clerk and Well,-0.11091,51.5222,720,1380
995,pubs,The Coborn,-0.03011,51.52698,660,1380
996,pubs,Jerusalem Tavern,-0.10412,51.52176,660,1380
997,pubs,George & Dragon,-0.14196,51.52303,660,660
998,pubs,The Sanctuary House,-0.13186,51.49957,420,1320
999,pubs,The Old Red Lion,-0.1054,51.48935,960,1380
1000,pubs,Old China Hand,-0.10899,51.52675,690,120
1001,pubs,Zefi,-0.1676,51.49409,420,60
1002,pubs,The Earl Derby,-0.19663,51.5406,540,1380
1003,pubs,Royal Sovereign,-0.06323,51.56271,840,1380
1004,pubs,Calthorpe Arms,-0.11606,51.52471,660,1380
1005,pubs,Be At One,-0.15223,51.44481,1020,0
1006,pubs,Lamb Tavern,-0.08341,51.51269,1050,1260
1007,pubs,The Camden Eye,-0.14222,51.53947,720,0
1008,pubs,Bunch Of Grapes,-0.16852,51.49713,600,0
1009,pubs,Three Crowns,-0.08773,51.52779,480,1380
1010,pubs,The Ape & Bird,-0.12873,51.51343,720,1410
1011,pubs,The Daniel Defoe,-0.07895,51.56226,780,90
1012,pubs,The Anglesea Arms,-0.17684,51.49018,660,1380
1013,pubs,Ye Olde Swiss Cottage,-0.17452,51.54246,690,1380
1014,pubs,The Colonies,-0.13955,51.49862,660,1380
1015,pubs,The White Swan,-0.12572,51.51103,600,1380
1016,pubs,Devonshire Arms,-0.19253,51.49681,720,1410
1017,pubs,The Gunmakers,-0.11052,51.52301,720,1380
1018,pubs,The Drayton Arms,-0.18322,51.49067,720,1380
1019,pubs,The Boot pub,-0.12414,51.52755,540,1080
1020,pubs,Bank,-0.16621,51.4597,660,1380
1021,pubs,Viaduct Tavern,-0.10179,51.5163,600,1380
1022,pubs,Duke Of York,-0.17136,51.53426,660,1380
1023,pubs,The Bucks Head,-0.14361,51.54019,720,1380
1024,pubs,Admiral Duncan,-0.13229,51.51291,720,1380
1025,pubs,The Mitre,-0.20349,51.50798,720,0
1026,pubs,Westminster Arms,-0.13012,51.50063,660,1380
1027,pubs,Duke Of Wellington,-0.13303,51.51231,720,1380
1028,pubs,The Gate Clock,-0.01111,51.48153,480,0
1029,pubs,The George IV,-0.25711,51.49224,690,1380
1030,pubs,Prince George,-0.0682,51.54505,1020,1410
1031,pubs,The Duke,-0.02008,51.48104,720,0
1032,pubs,BrewDog Shepherd's Bush,-0.22383,51.50287,720,0
1033,pubs,Paxtons Head,-0.16254,51.5016,660,1380
1034,pubs,Nellie Dean,-0.13348,51.51486,660,1380
1035,pubs,The Admiralty,-0.12852,51.50724,540,1380
1036,pubs,St John's Tavern,-0.13569,51.56296,1020,1380
1037,pubs,Stormbird,-0.0903,51.47405,720,0
1038,pubs,Black Prince,-0.11206,51.4896,720,0
1039,pubs,The Stonemasons Arms,-0.23018,51.49434,660,1380
1040,pubs,The Actress,-0.07128,51.45754,720,0
1041,pubs,Windsor Castle,-0.16227,51.5264,1050,1320
1042,pubs,Assembly House,-0.14069,51.5511,720,1380
1043,pubs,The Dog House,-0.11087,51.48914,720,0
1044,pubs,Fulham Mitre,-0.20262,51.47997,660,1380
1045,pubs,The Union Tavern,-0.19894,51.52285,720,1380
1046,pubs,Rose Pub and Kitchen,-0.03967,51.47491,690,1380
1047,pubs,Tudor Rose,-0.15375,51.51858,660,1380
1048,pubs,Farr's School of Dancing,-0.07374,51.54639,960,0
1049,pubs,Drapers Arms,-0.10851,51.54053,660,1380
1050,pubs,George and Dragon,-0.27181,51.50725,990,1380
1051,pubs,Shakespeare's Head,-0.13961,51.51383,660,1380
1052,pubs,The Star,-0.14255,51.56345,720,1380
1053,pubs,Steam Passage Tavern,-0.10463,51.53506,660,1380
1054,pubs,Duke Of Clarence,-0.18253,51.49095,660,1380
1055,pubs,The Flask,-0.15094,51.56988,720,1380
1056,pubs,The Cambria,-0.09747,51.46464,960,0
1057,pubs,Hare & Hounds,-0.26455,51.46503,660,1380
1058,pubs,Sun & 13 Cantons,-0.13659,51.51265,720,1380
1059,pubs,Tap East,-0.00872,51.54398,660,1380
1060,pubs,Latymers,-0.21781,51.49294,660,1380
1061,pubs,The Duke,-0.11637,51.52271,660,1380
1062,pubs,The Charles Dickens,-0.10039,51.50388,720,1380
1063,pubs,The Glassblower,-0.13705,51.5106,660,1380
1064,pubs,Slug & Lettuce,-0.11674,51.50256,630,1380
1065,pubs,The New Cross House,-0.03689,51.47551,720,0
1066,pubs,The Old Bull & Bush,-0.18256,51.56747,660,1380
1067,pubs,Star Tavern,-0.15575,51.4983,660,1380
1068,pubs,The Effra Hall Tavern,-0.11311,51.45995,960,1380
1069,pubs,The Larrik,-0.16487,51.5188,720,1380
1070,pubs,Tollington The Public House,-0.11269,51.55726,720,0
1071,pubs,Queen Adelaide,-0.23737,51.50658,720,1380
1072,pubs,Blind Beggar,-0.05719,51.51981,660,1410
1073,pubs,Simon The Tanner,-0.08387,51.49852,960,1380
1074,pubs,The Hop Pole,-0.19832,51.45926,720,1380
1075,pubs,Spread Eagle,-0.1449,51.53765,660,1380
1076,pubs,The Kenton,-0.04455,51.54413,960,1410
1077,pubs,The Mason's Arms,-0.1474,51.47658,720,1380
1078,pubs,The Chamberlayne Pub & Steakhouse,-0.21878,51.53409,1020,1380
1079,pubs,Dog & Truck,-0.06688,51.51275,660,1380
1080,pubs,The Antelope,-0.15582,51.4942,720,1380
1081,pubs,Hack & Hop,-0.10729,51.51377,690,1380
1082,pubs,The Dog & Bell,-0.02584,51.48336,720,1380
1083,pubs,The Horse and Stables,-0.11268,51.49917,720,1380
1084,pubs,The Marquess Tavern,-0.09539,51.54317,1020,1380
1085,pubs,Marlborough Head,-0.1538,51.51337,660,1380
1086,pubs,The Duke of Wellington,-0.08057,51.54632,960,0
1087,pubs,The Garden Gate,-0.1656,51.55467,720,1380
1088,pubs,The Alma,-0.08767,51.54877,720,0
1089,pubs,Kings Arms,-0.06578,51.52582,720,1410
1090,pubs,The Charles Lamb Pub,-0.10196,51.53205,960,1380
1091,pubs,The Magpie,-0.0792,51.51716,660,1380
1092,pubs,The Montagu Pyke,-0.12975,51.51399,600,1380
1093,pubs,Hung Drawn & Quartered,-0.08075,51.50955,660,1380
1094,pubs,The Curtains Up,-0.20941,51.48933,720,1380
1095,pubs,The Shakespeare,-0.08178,51.55551,1020,1380
1096,pubs,Bavarian Beerhouse,-0.09058,51.52776,1020,1380
1097,pubs,The Cross Keys,-0.17032,51.48337,720,0
1098,pubs,The Sun Inn,-0.05851,51.52728,780,0
1099,pubs,The Salutation,-0.23282,51.49282,660,1380
1100,pubs,Prospect Of Whitby,-0.05112,51.50712,720,1380
1101,pubs,The Griffin,-0.08197,51.52476,660,0
1102,pubs,Kings Arms,-0.00842,51.4808,660,1380
1103,pubs,The Pride Of Paddington,-0.17649,51.51494,480,1410
1104,pubs,The Clapham North,-0.12932,51.46546,660,1380
1105,pubs,Prince Of Wales,-0.19089,51.50233,660,1380
1106,pubs,The Magic Garden,-0.15084,51.47538,630,0
1107,pubs,The White Horse,-0.13359,51.51189,660,1350
1108,pubs,The Sands End,-0.18715,51.4712,720,0
1109,pubs,Princess Victoria,-0.19801,51.49829,720,0
1110,pubs,The Argyll Arms,-0.14124,51.51507,660,1410
1111,pubs,Ye Olde Rose & Crown Theatre Pub,-0.02073,51.58784,600,1380
1112,pubs,BrewDog - Clerkenwell,-0.10379,51.52247,720,1380
1113,pubs,The Betjeman Arms,-0.12478,51.53013,450,1380
1114,pubs,The Swan,-0.12273,51.52119,600,1380
1115,pubs,The Gun,-0.07617,51.51893,660,1380
1116,pubs,The World's End,-0.14222,51.53947,660,1380
1117,pubs,The New Inn,-0.16607,51.53545,660,1380
1118,pubs,The Old Bell Tavern,-0.10543,51.51404,600,1410
1119,pubs,The Commercial,-0.10265,51.45303,720,0
1120,pubs,The Half Moon,-0.04528,51.52217,540,0
1121,pubs,The Albert Arms,-0.10392,51.49741,720,1380
1122,pubs,The Fence,-0.10379,51.52002,720,1380
1123,pubs,The Rochester Castle,-0.07409,51.56106,480,0
1124,pubs,The Shaftesbury Tavern,-0.12363,51.56977,720,1380
1125,pubs,The Station Hotel,-0.00015,51.45308,720,1380
1126,pubs,Red Lion,-0.23899,51.47551,660,1380
1127,pubs,The Hawley Arms,-0.14519,51.54205,720,0
1128,pubs,The Macbeth,-0.08004,51.53017,1020,60
1129,pubs,The Commercial Tavern,-0.0757,51.52163,720,1380
1130,pubs,The Jugged Hare,-0.13822,51.49301,660,1380
1131,pubs,Prince Edward,-0.19365,51.51319,600,1380
1132,pubs,The Nags Head,-0.10588,51.53375,540,0
1133,pubs,The Guinea Grill,-0.14501,51.51109,660,1380
1134,pubs,The Prince,-0.0784,51.56006,720,1380
1135,pubs,The Britannia,-0.0872,51.50123,660,1380
1136,pubs,Wenlock and Essex,-0.10128,51.53671,720,1410
1137,pubs,The Grenadier,-0.155,51.50146,720,1380
1138,pubs,The Green,-0.10627,51.52278,720,0
1139,pubs,Old Thameside Inn,-0.0918,51.50685,600,1410
1140,pubs,Morpeth Arms,-0.12863,51.48937,660,1380
1141,pubs,The Bull,-0.1509,51.5755,720,1380
1142,pubs,The Merchant,-0.16345,51.46086,720,1410
1143,pubs,The Famous Cock,-0.10352,51.54557,660,1410
1144,pubs,Silver Cross,-0.12703,51.5065,660,1380
1145,pubs,Priory Tavern,-0.19125,51.53835,960,1380
1146,pubs,The Eagle,-0.23959,51.50087,720,1380
1147,pubs,The Cock & Bottle,-0.19758,51.51541,660,1380
1148,pubs,The Cock Tavern,-0.14141,51.51672,690,1380
1149,pubs,Paradise by Way of Kensal Green,-0.21623,51.52885,960,0
1150,pubs,The Blue Posts,-0.1356,51.51695,720,1410
1151,pubs,Yates's,-0.12932,51.51012,540,60
1152,pubs,The Oxford,-0.14065,51.54977,720,1410
1153,pubs,Crown & Anchor,-0.13713,51.52686,660,1380
1154,pubs,The Victoria,-0.14633,51.49562,660,1380
1155,pubs,Dog & Duck,-0.13189,51.51403,600,1380
1156,pubs,The Wellington,-0.11149,51.50369,600,1380
1157,pubs,The Green Man,-0.17029,51.52034,600,1380
1158,pubs,The Charles Holden,-0.17914,51.41759,720,1380
1159,pubs,Gowlett Arms,-0.07044,51.46389,720,0
1160,pubs,The Bedford,-0.14921,51.44267,645,0
1161,pubs,The Washington,-0.16285,51.54567,720,1380
1162,pubs,Royal Oak,-0.13245,51.49424,600,1380
1163,pubs,Ale & Pie,-0.10973,51.51784,480,1380
1164,pubs,Pub On The Park,-0.05818,51.54207,720,0
1165,pubs,The Albert,-0.13552,51.4977,600,1380
1166,pubs,The Durell Arms,-0.20725,51.47428,720,1380
1167,pubs,The Heron,-0.16729,51.51666,1080,1350
1168,pubs,The New Rose,-0.09845,51.53885,720,1380
1169,pubs,The Old Shoreditch Station,-0.07812,51.52727,480,1380
1170,pubs,Old White Lion,-0.16442,51.5866,720,1380
1171,pubs,King's Head Pub and Theatre,-0.10255,51.53844,660,60
1172,pubs,The Moon Under Water,-0.12937,51.51033,540,1410
1173,pubs,The Salisbury Hotel,-0.09978,51.58211,1020,720
1174,pubs,The Stanhope Arms,-0.18209,51.4941,600,1410
1175,pubs,William IV,-0.09261,51.5304,720,1380
1176,pubs,Maple Leaf,-0.12271,51.51097,660,1380
1177,pubs,Walrus & Carpenter,-0.08419,51.50956,660,1380
1178,pubs,Shepherds Tavern,-0.1478,51.50615,660,1380
1179,pubs,The Eagle,-0.09169,51.52859,720,1380
1180,pubs,Red Lion,-0.08038,51.52784,720,1380
1181,pubs,The Pear Tree,-0.21572,51.48682,960,1380
1182,pubs,The Monarch,-0.14847,51.54297,720,30
1183,pubs,Hoop & Toy,-0.17432,51.49474,660,0
1184,pubs,The Blacksmith's Arms,-0.03399,51.5046,720,1380
1185,pubs,The Audley,-0.15159,51.50972,660,1380
1186,pubs,Duke Of York,-0.13589,51.51873,720,1380
1187,pubs,Betsey Trotwood,-0.10798,51.52332,720,1380
1188,pubs,Sebright Arms,-0.06313,51.53206,1020,1380
1189,pubs,The Vine,-0.14469,51.55468,720,1380
1190,pubs,Duke's Head,-0.21675,51.46722,720,0
1191,pubs,The Telegraph,-0.0891,51.51579,660,1380
1192,pubs,The Wrestlers,-0.14979,51.57494,990,0
1193,pubs,The Grove,-0.15109,51.44833,720,0
1194,pubs,The Crown & Anchor,-0.1128,51.47135,990,0
1195,pubs,White Hart,-0.0744,51.55909,720,1380
1196,pubs,The Lord Clyde,-0.09005,51.54369,720,1380
1197,pubs,The Constitution,-0.13913,51.49146,660,1380
1198,pubs,The Lighthouse,-0.16291,51.47259,720,1380
1199,pubs,Lord Wargrave,-0.1657,51.51811,660,1380
1200,pubs,Chequers Tavern,-0.13745,51.50712,690,1380
1201,pubs,Cutty Sark Tavern,-0.00046,51.48643,660,1380
1202,pubs,The Crobar,-0.13034,51.51487,960,180
1203,pubs,Tapping The Admiral,-0.14611,51.54528,720,1380
1204,pubs,The Spaniards Inn,-0.17402,51.56976,720,1380
1205,pubs,Camden Town Brewery,-0.14687,51.54683,720,1380
1206,pubs,The Clarence,-0.12681,51.50608,720,1380
1207,pubs,The Woodman,-0.14643,51.57751,705,0
1208,pubs,The Doric Arch,-0.13201,51.5279,720,1380
1209,pubs,Three Tuns,-0.15614,51.51445,660,1380
1210,pubs,The Red Lion Pub,-0.12566,51.50208,600,1380
1211,pubs,London Stone,-0.0897,51.51175,660,1320
1212,pubs,Old Bank of England,-0.1115,51.51397,660,1380
1213,pubs,The Sun,-0.12311,51.51511,720,1410
1214,pubs,The Florist Arms,-0.05133,51.52834,660,1380
1215,pubs,The Lansdowne,-0.15341,51.54146,720,1380
1216,pubs,Golden Eagle,-0.1508,51.51765,660,1380
1217,pubs,The Maynard Arms,-0.12627,51.58173,720,1380
1218,pubs,The Lamb,-0.11915,51.5233,720,1380
1219,pubs,The Haggerston,-0.07601,51.54233,900,60
1220,pubs,People's Park Tavern,-0.03785,51.54156,720,0
1221,pubs,The George,-0.16724,51.55237,660,1380
1222,pubs,Earl Of Lonsdale,-0.20285,51.51349,720,1380
1223,pubs,The Oak & Pastor,-0.13647,51.56255,720,1410
1224,pubs,The Victoria,-0.03829,51.52928,420,1380
1225,pubs,The George,-0.11321,51.51323,660,0
1226,pubs,The Black Lion,-0.19177,51.5512,720,1380
1227,pubs,Indo,-0.0655,51.51789,720,60
1228,pubs,Craft Beer Co.,-0.11103,51.53274,720,1380
1229,pubs,North Nineteen,-0.12176,51.56464,960,0
1230,pubs,Camberwell Arms,-0.08837,51.47372,1020,1380
1231,pubs,The World's End,-0.10825,51.56697,720,1380
1232,pubs,The Royal Albert,-0.02865,51.47516,960,0
1233,pubs,Jack Horner,-0.13223,51.51869,540,1380
1234,pubs,The Old Eagle Pub,-0.13938,51.54278,720,1410
1235,pubs,The Blackfriar,-0.10373,51.51213,600,1380
1236,pubs,Dean Swift,-0.07516,51.50294,720,1380
1237,pubs,The Two Brewers,-0.09277,51.52249,660,1380
1238,pubs,The Cat and Mutton,-0.06097,51.53753,720,1380
1239,pubs,The Bear,-0.09419,51.47429,1020,0
1240,pubs,Barrowboy & Banker,-0.08867,51.50617,660,1380
1241,pubs,Southwark Tavern,-0.09075,51.50486,600,0
1242,pubs,The Horatia,-0.10881,51.55012,960,1380
1243,pubs,The Euston Flyer,-0.1267,51.52872,600,1380
1244,pubs,The White Swan,-0.1093,51.51628,660,0
1245,pubs,Rosemary Branch Theatre,-0.08688,51.53752,720,1380
1246,pubs,The Monkey Puzzle,-0.16992,51.51656,660,1380
1247,pubs,The Cellars,-0.08651,51.55061,960,1380
1248,pubs,The Rocket,-0.12881,51.52821,690,0
1249,pubs,Royal Star,-0.0924,51.52825,660,0
1250,pubs,The Tattershall Castle,-0.12222,51.50567,660,1380
1251,pubs,The Green Man,-0.1395,51.51898,600,1380
1252,pubs,The Island,-0.22648,51.53527,720,1380
1253,pubs,The Thirsty Bear,-0.10822,51.50707,420,0
1254,pubs,Bald Faced Stag,-0.16414,51.58935,720,1380
1255,pubs,Aragon House,-0.20028,51.47254,660,1380
1256,pubs,Flight Club,-0.08653,51.52206,720,0
1257,pubs,O'Neill's,-0.13226,51.51133,600,120
1258,pubs,The Blacksmith & The Toffeemaker,-0.10464,51.52818,720,0
1259,pubs,The Ship & Shovell,-0.12478,51.50771,660,1380
1260,pubs,The Hat and Tun,-0.10817,51.52183,720,1410
1261,pubs,The Red Lion,0.011,51.56791,720,1380
1262,pubs,Westow House,-0.07936,51.4199,720,0
1263,pubs,Town Of Ramsgate,-0.06204,51.50346,720,1380
1264,pubs,Fitzrovia Belle,-0.13592,51.52255,450,0
1265,pubs,The Marylebone,-0.15191,51.51989,720,1410
1266,pubs,Union,-0.15609,51.51741,600,0
1267,pubs,The Liberty Bounds,-0.07847,51.50978,480,1380
1268,pubs,The Crown and Anchor,-0.12492,51.51401,660,1380
1269,pubs,The Ice Wharf,-0.14565,51.54105,540,0
1270,pubs,The Nag's Head,-0.1571,51.50134,660,1380
1271,pubs,Bleeding Heart Tavern,-0.10692,51.51946,720,1350
1272,pubs,The Lord Moon Of Mall,-0.12754,51.50647,480,1410
1273,pubs,The Star of Kings,-0.12204,51.53635,690,0
1274,pubs,The Pride of Spitalfields,-0.07102,51.51881,600,60
1275,pubs,Coach & Horses,-0.07355,51.56156,720,0
1276,pubs,Punch & Judy,-0.12296,51.51121,600,1380
1277,pubs,Bill's,-0.12,51.51171,480,1380
1278,pubs,The Shakespeare,-0.14486,51.49626,600,1380
1279,pubs,The Kings Head,-0.1243,51.5782,720,0
1280,pubs,The Green,-0.22474,51.50529,660,0
1281,pubs,The Talbot,-0.02338,51.46759,720,1380
1282,pubs,The Princess of Wales,-0.12384,51.50823,600,0
1283,pubs,The Yorkshire Grey,-0.14149,51.51889,720,1380
1284,pubs,The Sun,-0.14089,51.46391,660,1380
1285,pubs,The Devonshire,-0.14904,51.44684,720,0
1286,pubs,St James Tavern,-0.13422,51.51094,690,1410
1287,pubs,The Craft Beer Co,-0.11395,51.46345,720,0
1288,pubs,Leinster Arms,-0.1829,51.51173,720,1380
1289,pubs,Trafalgar Tavern,-0.00362,51.48351,720,1380
1290,pubs,Friend At Hand,-0.12458,51.52287,600,1380
1291,pubs,The Crown,-0.12635,51.51681,720,1380
1292,pubs,Geronimo Inns,-0.18566,51.45864,720,1380
1293,pubs,The Lexington,-0.11187,51.53172,720,120
1294,pubs,Janet's Bar,-0.17525,51.49371,780,90
1295,pubs,The Roebuck,-0.09056,51.49809,720,0
1296,pubs,Newman Arms,-0.13516,51.51816,1080,1320
1297,pubs,The Crown,-0.1096,51.53726,720,1380
1298,pubs,Marquess Of Anglesey,-0.12127,51.51282,660,1410
1299,pubs,Brewers Inn,-0.18942,51.45674,420,1410
1300,pubs,The Leconfield,-0.08864,51.5538,960,1380
1301,pubs,The Grapes,-0.03395,51.50888,1050,1380
1302,pubs,The Craft Beer Co,-0.12579,51.51575,720,0
1303,pubs,The Hen & Chickens Theatre Bar,-0.10202,51.54605,960,0
1304,pubs,The Pembroke,-0.19164,51.48869,720,0
1305,pubs,Prince Albert,-0.16578,51.47964,720,1380
1306,pubs,Northcote Records,-0.16703,51.46045,720,1380
1307,pubs,The Coach Makers,-0.15056,51.51721,720,1410
1308,pubs,The Camel & Artichoke,-0.11342,51.50069,720,1380
1309,pubs,The Warwick,-0.13978,51.49241,660,1380
1310,pubs,The Trafalgar,-0.16684,51.4884,720,1380
1311,pubs,The Globe,-0.08992,51.50557,660,1380
1312,pubs,Balham Bowls Club,-0.15266,51.44529,960,1410
1313,pubs,The Four Sisters,-0.10278,51.54314,960,0
1314,pubs,The Stags Head,-0.14316,51.51996,660,1380
1315,pubs,The Barley Mow,-0.0804,51.52614,720,1410
1316,pubs,The King & Co,-0.13414,51.45951,960,1380
1317,pubs,Duke Of Sussex,-0.11016,51.50112,720,1380
1318,pubs,Tom Cribb,-0.13181,51.5096,720,1380
1319,pubs,The Distillers,-0.22319,51.48929,720,0
1320,pubs,The Castle,-0.10429,51.52029,720,1380
1321,pubs,Masons Arms,-0.22641,51.53011,720,1380
1322,pubs,The Bear & Staff,-0.12855,51.51088,540,1380
1323,pubs,The Old Ship Inn,-0.05601,51.54603,720,1380
1324,pubs,Prince Regent,-0.15209,51.52153,720,1380
1325,pubs,The Brown Dog,-0.25157,51.46893,720,1410
1326,pubs,Montague Arms,-0.05173,51.47349,1170,0
1327,pubs,The Clarence,-0.14143,51.50787,600,1410
1328,pubs,East Dulwich Tavern,-0.07469,51.45981,720,0
1329,pubs,Sherlock Holmes,-0.12522,51.50738,660,1380
1330,pubs,Penderel's Oak,-0.11545,51.51787,540,1380
1331,pubs,The Kings Head,-0.14117,51.50872,600,1410
1332,pubs,The Champion,-0.13731,51.51684,720,1380
1333,pubs,The Dev,-0.14236,51.54041,720,0
1334,pubs,The Reliance,-0.0817,51.52671,720,1380
1335,pubs,The White Horse,-0.20056,51.47428,570,1410
1336,pubs,The Old Blue Last,-0.08022,51.5244,720,0
1337,pubs,Old Coffee House,-0.1373,51.51255,660,1380
1338,pubs,The Grove,-0.22745,51.49737,540,0
1339,pubs,Lord Nelson,-0.10226,51.50349,720,1380
1340,pubs,The Dove,-0.23483,51.49055,660,1380
1341,pubs,White Hart,-0.07076,51.51575,660,1380
1342,pubs,The Knights Templar,-0.112,51.51538,540,1380
1343,pubs,Hoxton Square Bar & Kitchen,-0.08173,51.52746,660,0
1344,pubs,Market Tavern,-0.14686,51.50615,720,1380
1345,pubs,The Shakespeare,-0.09727,51.52178,1080,1320
1346,pubs,The Old Frizzle,-0.20285,51.42001,660,1380
1347,pubs,The Phene,-0.16756,51.48521,720,1320
